공고일자,공고명,연도,수요기관,업무구분,품목대분류,유찰,응찰수,무응찰,입찰진행상태값,공고상태값,제조물품제한여부,긴급공고여부
20210422,OOOO 분석을 위한 연구용역,2021,4284부대,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,재공고,,Y
20210423,2021년 위문열차 공연 무대장비 설치(조명/무대/영상/발전차),2021,국방부 국방홍보원,일반용역,건설·시설서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20210506,중장기 정보화전략계획(ISP) 수립사업,2021,국군제3707부대,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,
20210427,2021년 하반기 국방TV 외주제작 프로그램 ‘병영의 달인’ 사업자 선정,2021,국방부 국방홍보원,일반용역,편집·디자인,True,2.0,False,유찰,등록공고,,Y
20210427,‘21년 하반기 국방TV 외주제작 사업자 선정,2021,국방부 국방홍보원,일반용역,편집·디자인,False,2.0,False,낙찰자선정,등록공고,,Y
20210429,정예 사이버전문인력 양성 교육,2021,4284부대,일반용역,교육훈련,False,2.0,False,낙찰자선정,등록공고,,
20210430,21년 부품단종 정보획득 용역,2021,공군군수사령부,일반용역,경영·행정서비스,False,4.0,False,낙찰자선정,등록공고,,
20210430,2021년 위문열차 공연 HD중계차 임대설치,2021,국방부 국방홍보원,일반용역,건설·시설서비스,True,0.0,True,유찰,재공고,,Y
20210504,21년 화이트햇 콘테스트(+컨퍼런스) 행사,2021,4284부대,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,Y
20210511,방산수출입지원체계 추가개발 정보화전략계획(ISP) 수립,2021,방위사업청,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,
20210507,국군역사기념관(가칭)건립 종합계획 연구용역,2021,국방부 국방부군사편찬연구소,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20210517,창공모델 성능개량 체계개발 PMO사업,2021,방위사업청,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20210518,21년 군 상용드론 보험,2021,국방부 국군수송사령부,일반용역,금융·보험,False,6.0,False,낙찰자선정,등록공고,,
20210512,2021년 하반기 국방TV 외주제작 프로그램 ‘병영의 달인’ 사업자 선정,2021,국방부 국방홍보원,일반용역,편집·디자인,False,3.0,False,낙찰자선정,재공고,,Y
20210514,군수기술정보관리체계 구축 ISP,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,재공고,,Y
20210514,자연어 처리기법을 활용한 보고서 핵심키워드 및 관계추출 검증,2021,국군제3707부대,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,Y
20210521,육공군 스마트팩토리 구축 BPR/ISP,2021,국방부,일반용역,경영·행정서비스,False,4.0,False,낙찰자선정,등록공고,,Y
20210514,국방정보자원관리체계 성능개선 사업 감리 용역,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,재공고,,Y
20210514,사이버인력 전문화 온라인 교육,2021,4284부대,일반용역,교육훈련,False,2.0,False,낙찰자선정,등록공고,,Y
20210521,동원능력분석 모의논리고도화 연구 용역,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,변경공고,Y,
20210524,지능형 디지털 아카이브 구축사업 용역계약의뢰,2021,육군 인사사령부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210525,국방영상미디어시스템 구축 정보화전략계획(ISP) 수립 사업,2021,국방부 국방홍보원,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20210527,21년 장애인 예술단체 부대 방문공연,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20210526,21년 예비군 원격교육 위탁 운영,2021,국방부,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,Y
20210528,21년 화이트햇 콘테스트(+컨퍼런스) 행사,2021,4284부대,일반용역,경영·행정서비스,True,0.0,True,유찰,재공고,,Y
20210603,국방통합재난관리정보체계 구축 PMO 사업,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,
20210604,교육정보통합시스템 유지보수 용역,2021,국군간호사관학교,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210609,21년도 국방 린 6시그마 용역,2021,국방부,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20210609,대구 군 공항 양여재산 감정평가용역,2021,국방부,일반용역,경영·행정서비스,False,7.0,False,낙찰자선정,등록공고,,Y
20210609,국군역사기념관(가칭)건립 종합계획 연구용역,2021,국방부 국방부군사편찬연구소,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,
20210616,예비군훈련 모바일 전자고지 시스템 구축,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,False,2.0,False,낙찰자선정,등록공고,,
20210618,급식 빅데이터 분석모델 구축 사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210628,국방정책 홍보 뉴미디어 동영상 콘텐츠 제작,2021,국방부 국방홍보원,일반용역,편집·디자인,False,2.0,False,낙찰자선정,변경공고,,Y
20210615,국방영상미디어시스템 구축 정보화전략계획(ISP) 수립 사업,2021,국방부 국방홍보원,일반용역,경영·행정서비스,True,0.0,True,유찰,재공고,,
20210616,21년 장애인 예술단체 부대 방문공연,2021,국방부,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,재공고,,
20210618,000 안정적 운영능력 개선,2021,국방부 국방정보본부,일반용역,엔지니어링·연구,False,2.0,False,낙찰자선정,등록공고,,Y
20210618,군 장병 공개SW 역량강화 교육 지원,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20210625,차세대 국방통합재정정보체계 구축 사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,
20210630,국방인증체계 고도화 기반운영환경 구축사업,2021,국방통합데이터센터,일반용역,엔지니어링·연구,False,5.0,False,낙찰자선정,등록공고,,
20210702,사이버인력 전문화 온라인 교육,2021,4284부대,일반용역,교육훈련,True,0.0,True,유찰,재공고,,Y
20210702,2021년 국방과학기술과정 교육 운영 위탁,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20210708,방위사업감독정보시스템 구축,2021,방위사업청,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210706,중요기록물 DB구축 및 마이크로필름 제작,2021,방위사업청,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210708,국방 전자서명 인증체계 고도화 PMO 사업,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,Y
20210707,국립서울현충원 유품전시관용 교육영상 제작 용역,2021,국방부 국립서울현충원,일반용역,편집·디자인,False,6.0,False,낙찰자선정,등록공고,,
20210709,2021 유엔 평화유지 장관회의 기여공약 소개 영상 및 발표용 자료 제작,2021,국방부,일반용역,경영·행정서비스,False,6.0,False,낙찰자선정,등록공고,,
20210709,2021 정신전력교육 실감형(VR) 디지털 교재 제작,2021,국방부,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20210714,전군 공보정훈장교 워크숍 용역,2021,국방부 국군조직 국방정신전력원,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,
20210716,2021년 행정정보통합지원체계 성능개선 사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210723,21년 국방정보시스템 기반운영환경 노후교체 사업,2021,국방통합데이터센터,일반용역,엔지니어링·연구,False,2.0,False,낙찰자선정,등록공고,,Y
20210727,2021년 국방과학기술과정 교육 운영 위탁,2021,국방부,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,재공고,,
20210818,국방통합재정정보체계 고도화 기반운영환경 구축사업,2021,국방통합데이터센터,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,Y
20210727,국방 사이버전력 구축 로드맵 수립,2021,국방부,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,
20210730,목록화 데이터 XML 변환,2021,방위사업청,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,
20210730,서울 ADEX 2021 국방 무인전투체계 전시관 부스용역,2021,국방부,일반용역,건설·시설서비스,False,5.0,False,낙찰자선정,등록공고,,Y
20210804,지능형 RPA 도입을 위한 컨설팅 사업,2021,방위사업청,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20210812,계약법령정보시스템 구축 사업,2021,방위사업청,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210820,국방수송정보체계 고도화 감리,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20210824,국방수송정보체계 고도화 개인정보영향평가 사업,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20210824,국방획득정보체계 기반운영환경 구축사업,2021,국방통합데이터센터,일반용역,엔지니어링·연구,False,5.0,False,낙찰자선정,등록공고,,Y
20210825,육군합성전장훈련체계(Build-Ⅰ) 체계개발 PMO사업,2021,방위사업청,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20210824,OOOO 성능개량 임대회선 구성사업,2021,국방부 국방정보본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,
20210825,국방대학교 학사관리시스템 고도화 사업,2021,국방부 국방대학교,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210827,국방데이터 가시화 체계 구축 사업,2021,합동상호운용성기술센터,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210827,함정정보시스템 고도화사업 감리용역,2021,방위사업청,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20210901,국방부 성인지 원격교육 콘텐츠 개발,2021,국방부,일반용역,교육훈련,False,2.0,False,낙찰자선정,등록공고,,Y
20210906,포병대대 사격지휘체계 성능개량(BTCS A2) 체계개발 감리용역사업,2021,방위사업청,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20210909,국방수송정보체계 고도화 개인정보영향평가 사업,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,True,0.0,True,유찰,재공고,,
20210910,장병 온라인 문화예술 체험형 강의 콘텐츠 임차 및 위탁운영,2021,국방부,일반용역,교육훈련,True,0.0,True,유찰,등록공고,,Y
20210924,연합군사정보처리체계(MIMS-C)성능개량 체계개발사업 감리용역,2021,방위사업청,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20210928,국방 증명서 통합발급체계 구축사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20210928,국방 증명서 통합발급체계 구축 PMO 사업,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,Y
20210929,장병 온라인 문화예술 체험형 강의 콘텐츠 임차 및 위탁운영,2021,국방부,일반용역,교육훈련,True,0.0,True,유찰,재공고,,Y
20211013,22년 국내개발 무기효과자료 구축사업,2021,국방부 합동참모본부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,Y
20211008,22년 C4ISR분석모델 유지관리 용역사업,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211008,창공모델 성능개량 체계개발 감리용역사업,2021,방위사업청,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20211007,22~23년 국방건축행정시스템 유지관리용역,2021,국방시설본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211014,22년 합동정보모의모델 유지관리 용역사업,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211013,22년 분석기술 용역사업,2021,국방부 합동참모본부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,Y
20211008,포병대대 사격지휘체계 성능개량(BTCS A2) 체계개발 감리용역사업,2021,방위사업청,일반용역,경영·행정서비스,True,0.0,True,유찰,재공고,,
20211012,2022년 국방TV 외주제작(나군인) 사업자 선정,2021,국방부 국방홍보원,일반용역,편집·디자인,False,3.0,False,낙찰자선정,등록공고,,Y
20211015,22년 대화력전 모의모델 유지관리 용역사업,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211012,22년 지상무기효과분석모델 유지관리 용역사업,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211014,22년 국방연동관리체계 유지보수,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,
20211015,국방 증명서 통합발급체계 구축사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,False,2.0,False,낙찰자선정,재공고,,
20211015,국방TV 외주제작 프로그램 ‘병영의 달인’ 사업자 선정,2021,국방부 국방홍보원,일반용역,편집·디자인,False,4.0,False,낙찰자선정,등록공고,,Y
20211019,22년 MS-GRPS 유지보수용역 계약,2021,국군제9965부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,
20211019,대구 군 공항 이전사업 기본계획 타당성 분석 연구 용역,2021,국방부,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20211019,국방 전자서명 인증체계 고도화사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,False,2.0,False,낙찰자선정,등록공고,,Y
20211020,22년 민군작전모의모델 유지관리 용역사업,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211025,22년 합동지속지원모의모델 유지관리 용역사업,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211027,22년 지상무기효과분석모델 유지관리 용역사업,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,Y
20211028,국방TV 외주제작 프로그램 「뮤직 캠프」 사업자 선정,2021,국방부 국방홍보원,일반용역,편집·디자인,False,4.0,False,낙찰자선정,등록공고,,Y
20211029,국방통합원가시스템 고도화 1차 사업 감리용역,2021,방위사업청,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20211101,GeoVIS 비밀체계 구축 용역사업,2021,국군제9965부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211101,센서 데이터 기반 해상감시레이더-II 모니터링 체계 구축,2021,국방부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211102,센서 데이터 기반 TAS-815K 상태기반정비 체계 구축,2021,국방부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211103,22~23년 PC보안체계 유지보수 사업,2021,4284부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211104,22~23년 국방건축행정시스템 유지관리용역,2021,국방시설본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,Y
20211105,22년 전군 바이러스 방역체계 운영 사업,2021,4284부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211105,22년 통합유지보수,2021,4284부대,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,Y
20211110,22년 한국형 합동작전분석모델 유지관리 용역,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211111,22년 연합연습정보체계(CEIS-K) 정비용역,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,False,2.0,False,낙찰자선정,등록공고,,Y
20211111,22년 전구급 분석모델 지상전 평가용역,2021,국방부 합동참모본부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211116,해군교전급분석모델(Build-I) 체계개발 PMO사업,2021,방위사업청,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20211116,2022년 국방홍보원 정보시스템 유지보수,2021,국방부 국방홍보원,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211116,22년 국방사이버훈련장 유지보수,2021,4284부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211116,센서 데이터 기반 TAS-815K 상태기반정비 체계 구축,2021,국방부,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,Y
20211117,2022년 국방TV NPS시스템 정기 유지관리 사업,2021,국방부 국방홍보원,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211117,센서 데이터 기반 해상감시레이더-II 모니터링 체계 구축,2021,국방부,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,Y
20211122,GeoVIS 비밀체계 구축 용역사업,2021,국군제9965부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,Y
20211123,22~23년 PC보안체계 유지보수 사업,2021,4284부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,
20211123,22~23년 상호운용성지원시스템 통합유지보수 용역,2021,합동상호운용성기술센터,일반용역,엔지니어링·연구,False,2.0,False,낙찰자선정,등록공고,,Y
20211124,2022년도 국방일보 인쇄 및 배달 용역사업,2021,국방부 국방홍보원,일반용역,편집·디자인,True,0.0,True,유찰,등록공고,,Y
20211125,2022년 국방일보 온라인 뉴스레터 발행 및 뉴미디어 홍보용역,2021,국방부 국방홍보원,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,
20211126,육군합성전장훈련체계(Build-I) 체계개발 감리용역 사업,2021,방위사업청,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20211130,2022년 귀환 국군포로 정착지원사업,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20211130,센서 데이터 기반 TAS-815K 상태기반정비 체계 구축,2021,국방부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211130,2022년 정보화교육 위탁 사업,2021,국방부 국방전산정보원,일반용역,교육훈련,False,2.0,False,낙찰자선정,등록공고,,
20211223,온나라 시스템 노후교체 사업,2021,국군제9965부대,일반용역,엔지니어링·연구,True,2.0,False,유찰,변경공고,,Y
20211201,2022년 국방부 종합홍보용역,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,Y
20211203,2022년도 간부 e-지식복지사업,2021,국방부,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,Y
20211203,차세대 국방통합재정정보체계 구축사업 감리 용역,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20211202,센서 데이터 기반 해상감시레이더-II 모니터링 체계 구축,2021,국방부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211202,2022년 국방 사이버지식정보방 유지보수 사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,Y
20211210,노후 LAN 교체 사업,2021,국군제9965부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211209,2021년 군 성폭력 실태 전수조사,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,
20211210,군 책임운영기관 2021년 업무성과 평가 용역,2021,국방부,일반용역,경영·행정서비스,False,2.0,False,낙찰자선정,등록공고,,
20211209,22년 국방사이버훈련장 유지보수,2021,4284부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,Y
20211209,2022년도 국방일보 인쇄 및 배달 용역사업,2021,국방부 국방홍보원,일반용역,편집·디자인,True,0.0,True,유찰,재공고,,Y
20211210,2022년도 장병자기개발 학습콘텐츠,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,등록공고,,Y
20211214,22년 예비군 웹사이트 휴대폰 본인확인 서비스 운영,2021,국방부,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,
20211215,국방통합재난관리정보체계 개발사업,2021,국방부 국방전산정보원,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,
20211221,차세대 국방통합재정정보체계 구축 개인정보영향평가 사업,2021,국방부 국방전산정보원,일반용역,경영·행정서비스,False,3.0,False,낙찰자선정,등록공고,,Y
20211222,22~23년 PC보안체계 유지보수 사업,2021,4284부대,일반용역,엔지니어링·연구,True,0.0,True,유찰,재공고,,
20211223,2021년 군 성폭력 실태 전수조사,2021,국방부,일반용역,경영·행정서비스,True,0.0,True,유찰,재공고,,
20211230,국방실험사업 VR기반 운전자 교육훈련 체계 구축,2021,육군본부 기획관리참모부,일반용역,엔지니어링·연구,True,0.0,True,유찰,등록공고,,Y
20211231,22년 국방부 온라인 종합홍보 용역,2021,국방부,일반용역,경영·행정서비스,True,2.0,False,유찰,등록공고,,Y
20211231,국방실험사업 AR기반 다자간 전술토의 체계 구축,2021,육군본부 기획관리참모부,일반용역,엔지니어링·연구,False,3.0,False,낙찰자선정,등록공고,,Y
20200110,문화상품권 구매(취업견문록 잡아라),2020,국방부 국방홍보원,물품(내자),종이류,False,6.0,False,낙찰자선정,등록공고,N,N
20201028,제9회 장병강연대회 입상자 및 참가자 지급용 문화상품권 구매,2020,국방부 국방홍보원,물품(내자),종이류,False,7.0,False,낙찰자선정,등록공고,N,N
20200108,2020년도 국방일보 조판시스템(CTS) 유지보수 사업(재공고),2020,국방부 국방홍보원,일반용역,,True,0.0,True,유찰,재공고,,N
20200409,뉴미디어 그래픽콘텐츠 제작용역,2020,국방부 국방홍보원,일반용역,,False,5.0,False,낙찰자선정,등록공고,,N
20200713,2020년 국방FM 청취형태 조사,2020,국방부 국방홍보원,일반용역,,False,2.0,False,낙찰자선정,등록공고,,N
20200716,국군의 날 특집콘텐츠 제작용역,2020,국방부 국방홍보원,일반용역,,False,2.0,False,낙찰자선정,등록공고,,N
20200721,뉴미디어 콘텐츠 군넘버 스토리(가제) 사업자 선정,2020,국방부 국방홍보원,일반용역,,False,2.0,False,낙찰자선정,등록공고,,Y
20200727,국방TV 채널 네트워크 디자인 제작,2020,국방부 국방홍보원,일반용역,,False,2.0,False,낙찰자선정,등록공고,,Y
20200812,국방TV 외주제작 요리조리 맛있軍,2020,국방부 국방홍보원,일반용역,,False,3.0,False,낙찰자선정,등록공고,,Y
20200812,국방TV외주제작 성공하려면 군에 가라 사업자 선정,2020,국방부 국방홍보원,일반용역,,False,2.0,False,낙찰자선정,등록공고,,Y
20200902,뉴미디어 웹애니메이션 제작,2020,국방부 국방홍보원,일반용역,,True,0.0,True,유찰,등록공고,,Y
20200918,뉴미디어 웹애니메이션 제작,2020,국방부 국방홍보원,일반용역,,False,2.0,False,낙찰자선정,재공고,,Y
20201110,2021년도 국방홍보원 구내식당 위탁운영,2020,국방부 국방홍보원,일반용역,,True,0.0,True,유찰,등록공고,,Y
20201111,2021년 국방저널 편집용역,2020,국방부 국방홍보원,일반용역,,False,4.0,False,낙찰자선정,등록공고,,Y
20201111,2021년 국방일보 조판시스템(CTS) 유지보수 사업,2020,국방부 국방홍보원,일반용역,,True,0.0,True,유찰,등록공고,,Y
20201123,2021년 국방TV 분장 코디 용역,2020,국방부 국방홍보원,일반용역,,False,4.0,False,낙찰자선정,등록공고,,Y
20201123,2021년도 국방TV 프로그램 세트 설치 해체 용역,2020,국방부 국방홍보원,일반용역,,False,3.0,False,낙찰자선정,등록공고,,Y
20201124,2021년 국방일보 조판시스템(CTS) 유지보수 사업,2020,국방부 국방홍보원,일반용역,,True,0.0,True,유찰,재공고,,Y
20201216,2021년도 국방홍보원 구내식당 위탁운영,2020,국방부 국방홍보원,일반용역,,False,5.0,False,낙찰자선정,재공고,,Y
20200818,미활용군용지 휀스 설치 공사,2020,국방시설본부,공사,,False,47.0,False,낙찰자선정,등록공고,,
20200910,"국방홍보원 신축 시설공사(건축, 토목)",2020,국방부 국방홍보원,공사,,False,955.0,False,낙찰자선정,등록공고,,
20201021,유품전시관 전시물 개선 관련 부대시설공사 설계용역,2020,국방부 국립서울현충원,기술용역,,False,10.0,False,낙찰자선정,등록공고,,
20200302,장티푸스 백신,2020,육군군수사령부,물품(내자),기타(51),True,0.0,True,유찰,등록공고,N,
20200420,장티푸스 백신,2020,육군군수사령부,물품(내자),기타(51),False,1.0,False,낙찰자선정,등록공고,,
20200907,"20년 육군 화장지 조달요구(수의계약, 상이군경회)",2020,육군군수사령부,물품(내자),종이류,False,1.0,False,낙찰자선정,등록공고,,
20200911,"20년 육군 화장지 조달요구(수의계약, 우선구매사업단)",2020,육군군수사령부,물품(내자),종이류,False,1.0,False,낙찰자선정,등록공고,,
20200914,"20년 육군 화장지 조달요구(수의계약, 한마음사업단)",2020,육군군수사령부,물품(내자),종이류,False,1.0,False,낙찰자선정,등록공고,,
20200615,20년 조달 밀가루(전분) 조달요청서,2020,육군군수사령부,물품(내자),식품,False,1.0,False,낙찰자선정,등록공고,Y,
20200615,20년 조달 설탕 조달요청서,2020,육군군수사령부,물품(내자),식품,False,1.0,False,낙찰자선정,등록공고,Y,
20200109,수도병원 19년 14차 의무장비(X선기 디지털 고정형),2020,국군수도병원,물품(내자),의료장비,True,0.0,True,유찰,등록공고,N,
20200218,MF/HF조난통신기 4대 구매,2020,해군군수사령부,물품(내자),정보통신,False,1.0,False,낙찰자선정,등록공고,Y,
20200220,20년 마닐라로프 조달 의뢰,2020,육군군수사령부,물품(내자),제조부품,False,1.0,False,낙찰자선정,등록공고,Y,
20200225,문화센터 신축 관급자재(빌딩자동제어장치) 설치 납품,2020,국방부 계룡대근무지원단,물품(내자),전기·조명,False,1.0,False,낙찰자선정,등록공고,,
20200228,예비실린더 제조,2020,육군군수사령부,물품(내자),국방·치안·보안,False,1.0,False,낙찰자선정,등록공고,N,
20200302,산소소생기 자동식,2020,해군군수사령부,물품(내자),국방·치안·보안,False,1.0,False,낙찰자선정,등록공고,,
20200304,19년 의무장비(혈관조영-전산화단층 촬영장치) 구매,2020,국군수도병원,물품(내자),의료장비,True,0.0,True,유찰,등록공고,N,
20200303,수온음속측정기 3대 구매,2020,해군군수사령부,물품(내자),실험·측정기기,False,1.0,False,낙찰자선정,등록공고,Y,
20200320,대형 굴삭기 차륜형 등 2종 3set 제조,2020,해군군수사령부,물품(내자),건설장비,False,1.0,False,낙찰자선정,등록공고,N,
20200320,60톤 유압기중기 2set 제조,2020,해군군수사령부,물품(내자),운반·포장,False,1.0,False,낙찰자선정,등록공고,Y,
20200403,전주오거크레인 1set 제조 납품,2020,해군군수사령부,물품(내자),채광·건설기계,False,1.0,False,낙찰자선정,등록공고,Y,
20200407,20년 지형분석장비 구매(리스실행조건),2020,국방부 합동참모본부,물품(내자),정보통신,False,1.0,False,낙찰자선정,등록공고,,
20200417,문화센터 신축 관급자재(지열히트펌프) 설치 납품,2020,국방부 계룡대근무지원단,물품(내자),배관·공조,False,1.0,False,낙찰자선정,등록공고,,
20200421,백색방수캔바스등 3품목,2020,해군군수사령부,물품(내자),광물·원자재,False,1.0,False,낙찰자선정,등록공고,,
20200420,수액류 구매,2020,육군군수사령부,물품(내자),기타(51),False,1.0,False,낙찰자선정,등록공고,,
20200423,(수도병원)19-35차 의무장비 X-선기 병원용 디지털(천정형) 구매,2020,국군수도병원,물품(내자),의료장비,False,1.0,False,낙찰자선정,등록공고,N,
20200427,20년 육군 합성단화 조달(수의),2020,육군군수사령부,물품(내자),피복·개인용품,True,0.0,True,유찰,등록공고,Y,
20200427,"20-E-63, 알루미늄 접절식 야전침대 구매",2020,공군군수사령부,물품(내자),스포츠·레저,False,1.0,False,낙찰자선정,등록공고,Y,
20200506,20년 관물함 조달 요청,2020,육군군수사령부,물품(내자),가구,False,1.0,False,낙찰자선정,등록공고,,
20200506,2020년 FM무전기자동시험세트(제조),2020,육군군수사령부,물품(내자),실험·측정기기,False,1.0,False,낙찰자선정,등록공고,Y,
